Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN50,OUT046,1488.7747836380397
FDR12,OUT046,2884.380244150378
FDT34,OUT027,2831.5900473962906
FDW11,OUT035,950.7994608569664
NCO30,OUT027,5062.470119178567
FDZ34,OUT017,3143.080378445928
FDU45,OUT017,1885.8093344576691
NCD42,OUT035,604.4789943579348
FDX25,OUT045,2981.0938708117046
NCR29,OUT046,869.7403319505415
FDX43,OUT019,403.67225598996197
FDB04,OUT010,204.21222461800443
FDR49,OUT027,1259.0057381775418
FDS39,OUT018,2039.8463627711658
FDW58,OUT045,1640.3905284499044
FDG22,OUT019,130.36953952429266
FDG31,OUT017,972.5895015816626
NCV53,OUT027,5989.53247931535
DRJ37,OUT035,2439.2787850142186
FDV07,OUT035,1699.6723379892885
FDW52,OUT018,2688.1278801874396
FDT15,OUT045,3149.003131225312
FDD02,OUT018,1908.6505458044478
FDM16,OUT035,1099.5019458724494
NCE55,OUT046,2854.339382993766
FDB57,OUT018,3395.085285283504
FDQ04,OUT013,697.3192436355209
FDQ47,OUT019,130.36953952429266
FDY14,OUT019,574.0044541131399
DRK37,OUT017,3131.0743010274355
FDO25,OUT017,3460.8934834009024
FDL57,OUT046,4112.7602182373375
NCK29,OUT018,1994.4636923574508
FDK46,OUT027,5980.845440365242
NCB43,OUT010,498.88212624324973
DRE01,OUT027,5980.845440365242
FDC46,OUT018,2965.8606861844337
FDQ23,OUT045,1643.5419614374362
FDX38,OUT049,745.2589501684447
FDG60,OUT018,3654.879942614545
FDW55,OUT017,4013.2177144932693
FDP39,OUT013,762.9403805113775
FDB20,OUT018,1317.5134921629965
FDV21,OUT017,2092.2616906017124
FDZ02,OUT013,1578.8727725440344
FDP19,OUT027,3111.196809240005
FDA38,OUT035,4095.6026450842037
FDH22,OUT045,2038.4059067965181
DRM11,OUT045,4215.460738134686
FDO12,OUT027,5574.5440071515295
FDT14,OUT049,2038.7836485467283
FDW34,OUT010,579.1506411070244
FDG04,OUT027,5060.827133105235
FDW59,OUT018,1387.7500352415611
FDR33,OUT018,1636.8007055636733
FDP32,OUT013,2124.1475307285364
FDL13,OUT027,5980.845440365242
FDD22,OUT013,1925.4739706384457
FDV40,OUT027,1462.413470325153
NCD55,OUT046,661.9551176005289
FDQ20,OUT010,130.36953952429266
FDD28,OUT045,866.2156932931971
FDC39,OUT045,3430.467410965422
NCR17,OUT049,1969.0490962291453
DRO35,OUT018,1881.7757537913753
FDF40,OUT049,4129.600029615274
FDR31,OUT018,2388.332066082328
NCQ41,OUT017,3151.878729416989
FDP38,OUT046,750.9448861588005
NCU54,OUT027,5975.729614371392
FDG22,OUT018,592.7282073734016
DRK59,OUT013,3807.4596392214817
FDC37,OUT046,1652.1515349579265
NCO42,OUT013,2488.322052943857
NCT42,OUT017,2464.212533552408
FDX27,OUT035,1448.3049547070214
FDV40,OUT018,1127.9692791025618
FDT45,OUT027,1377.0914353583407
FDS47,OUT019,215.76813365304758
FDR45,OUT035,3957.963715642974
FDB03,OUT045,3936.105925029701
FDO49,OUT035,786.4107319796129
FDU60,OUT027,4321.190467188732
FDB26,OUT018,763.2765620294996
FDB46,OUT017,3479.080741874356
FDQ37,OUT019,511.4243341859294
FDN03,OUT017,4000.943085643598
NCX30,OUT045,3999.8597918804526
FDK32,OUT019,367.72469547424896
DRM47,OUT013,3097.716026394256
NCO02,OUT046,1045.8994626936185
FDP04,OUT013,1089.5135364330977
NCO43,OUT049,1634.4771061830118
FDD59,OUT013,1420.0710614436048
FDQ10,OUT017,2869.327753369929
FDW45,OUT035,2474.4486645975967
NCK30,OUT049,4003.6381273374805
FDU31,OUT018,3270.3261340239505
NCQ17,OUT019,370.66535393658415
FDN01,OUT017,2843.9319402833444
FDZ19,OUT049,2881.924886915057
DRG37,OUT017,2494.2194128947067
FDE32,OUT045,607.5411119031867
FDO34,OUT049,2824.1706783374907
FDM04,OUT019,130.36953952429266
FDZ25,OUT049,2900.8616487358813
FDU08,OUT049,1610.8144115991079
NCW30,OUT045,4094.9948588406364
NCM18,OUT013,1014.2356233922712
FDS22,OUT035,666.6426457895884
NCH18,OUT017,3922.2651798635693
FDC23,OUT013,2933.083344049196
FDY46,OUT013,3026.349624670188
NCU06,OUT046,3753.6713996770604
FDX57,OUT045,1594.5008111668296
FDX36,OUT027,5989.53247931535
FDL16,OUT045,740.8480315064542
FDT16,OUT010,578.8721598533098
FDN16,OUT018,1616.8688799498266
FDC03,OUT046,3169.3454211402527
DRF60,OUT013,3996.6401283589944
FDS27,OUT027,5593.190247363358
FDP33,OUT010,566.1384645229563
FDJ36,OUT018,1601.6624837405793
NCR42,OUT013,645.9209711701716
FDV14,OUT017,1356.931496970914
NCP42,OUT035,3159.243270243747
FDB50,OUT027,1924.491678616138
NCC30,OUT027,4656.180047659884
FDA23,OUT018,1607.9057006993514
FDW16,OUT017,1384.8767489053173
FDQ52,OUT010,569.1817419131481
FDB58,OUT049,2269.0472773667666
NCP29,OUT049,1026.6391670039964
NCM05,OUT045,4170.967023746588
FDO25,OUT013,3397.807529659876
NCM54,OUT046,2089.574594451246
NCL54,OUT046,3003.356028563716
FDL39,OUT010,451.2856942307878
FDF53,OUT018,2807.050639907191
NCQ42,OUT035,2052.271403636218
FDF58,OUT013,1044.6606688682111
FDZ04,OUT035,1022.4899509816656
FDE26,OUT019,300.9807312586187
FDS60,OUT017,2873.4615305035595
FDV58,OUT017,3049.507494783111
FDM04,OUT045,756.7806624769215
FDE08,OUT035,2444.8189264680846
NCB43,OUT049,3091.9162145739956
FDU11,OUT010,277.6893243363692
FDF22,OUT019,562.3040761557344
FDE24,OUT013,2120.418112768299
DRJ49,OUT046,2084.5791270835407
NCQ53,OUT035,3943.400182068359
NCL41,OUT013,645.3460019167603
FDR22,OUT013,1732.4798904423392
FDH04,OUT035,1411.8469599351456
DRH15,OUT045,669.1830266625018
FDY40,OUT049,743.912282239773
NCI17,OUT035,1568.6036823479194
NCC18,OUT013,2939.1731541499366
FDY28,OUT027,5975.729614371392
FDB45,OUT027,2827.9129256790343
NCL30,OUT018,2004.4453990241057
FDM10,OUT017,3469.004355379358
FDH22,OUT027,3108.7978414892427
NCZ53,OUT017,3141.942520993497
NCI18,OUT013,3675.853296839188
FDH14,OUT027,3131.539338658679
FDR36,OUT027,1254.0197577681226
FDW01,OUT045,2460.0693612220634
FDK02,OUT027,3014.99581193091
FDJ02,OUT018,2405.7645996826514
FDU55,OUT013,4229.47462168887
NCV18,OUT027,2338.1560815379808
FDH14,OUT018,2011.9590868467733
FDZ37,OUT045,1387.366138169468
FDX49,OUT049,3753.1618333280853
NCD43,OUT046,1644.615687677282
FDZ07,OUT013,998.0383466244135
FDK43,OUT035,2053.5759235809464
FDR32,OUT018,3526.6604496883515
FDT39,OUT013,2434.91410360825
NCV54,OUT017,2075.4567336560776
FDF38,OUT018,638.7182686055897
FDV60,OUT046,3095.163545164984
FDH44,OUT027,3840.2133707720996
FDS21,OUT046,937.377534715782
NCL41,OUT045,604.668558215746
FDM46,OUT017,1463.1507261782185
FDU27,OUT045,744.7384696722052
NCJ54,OUT017,3805.1103136407937
DRG51,OUT018,2729.3419674725337
NCA29,OUT019,402.5932190399474
FDR47,OUT045,3066.4705182872235
NCL19,OUT027,3131.539338658679
DRG01,OUT049,1164.3058659592782
FDG10,OUT046,871.9343083381377
NCV05,OUT049,2506.955519367222
NCH18,OUT019,577.7210070353281
FDV14,OUT018,1389.1252033581625
DRJ23,OUT035,3061.205839581856
DRJ11,OUT046,3165.053235593395
FDZ03,OUT017,3143.453207989381
FDI27,OUT010,130.36953952429266
FDJ14,OUT018,1370.1687385581058
FDU32,OUT017,2092.881115352487
FDD47,OUT027,4331.163357546909
DRF36,OUT035,3131.7130464805123
FDM21,OUT046,4099.522159910513
FDV10,OUT018,657.1638150244215
FDH60,OUT018,2916.7721072244085
FDX47,OUT010,374.1536427284657
FDT19,OUT019,418.0821254559526
FDO11,OUT045,4148.157118612335
FDH24,OUT027,4171.5692925013955
FDL02,OUT018,1626.3815893139015
FDB02,OUT049,2903.584745864712
FDA43,OUT046,3156.9191179030663
FDG52,OUT045,740.2205352756715
DRC12,OUT013,3020.02004539452
FDY37,OUT018,2045.5016581227837
NCU18,OUT045,2068.2235536489898
FDU09,OUT035,865.3700534305423
DRJ25,OUT027,1259.0057381775418
DRE12,OUT018,1833.8126149652169
DRL47,OUT017,2090.958268351868
DRK01,OUT046,1521.9672550215387
FDC22,OUT019,506.6589743068241
FDG44,OUT013,868.2580638197018
FDW04,OUT035,2051.6255371923826
FDK09,OUT049,3692.1735084132756
NCN43,OUT035,2062.3274832031248
FDG04,OUT049,3196.894393866238
FDH32,OUT010,231.14587138943637
DRI47,OUT017,2443.6771693703263
DRE15,OUT013,1251.8718605419099
FDY11,OUT035,1035.865309018435
FDO60,OUT049,695.0357980042411
FDQ20,OUT018,636.6172328114742
FDO57,OUT027,4266.66001375528
FDT14,OUT019,285.31393588427153
FDA57,OUT049,651.9924754271094
DRN35,OUT017,594.1558967532818
FDJ03,OUT046,752.9169922206368
FDX28,OUT017,1630.0354930389994
DRE25,OUT045,1397.1296273492062
FDR09,OUT046,4040.1478098192047
FDB23,OUT035,3798.14232546383
FDO08,OUT045,2639.2615612985833
FDQ23,OUT049,1627.8271668951074
FDW04,OUT013,2114.787284238351
DRK13,OUT010,552.7386423249083
NCL17,OUT027,3131.539338658679
FDY21,OUT035,3140.1778476371273
FDJ38,OUT027,5064.314270594892
FDA37,OUT019,293.61764931661617
FDV43,OUT013,713.673053738162
FDL36,OUT046,1407.7834171107838
FDD53,OUT045,644.9661466779505
FDZ19,OUT010,423.76904102514317
FDV21,OUT045,2043.757354030112
NCL54,OUT018,2936.449018944046
DRI47,OUT027,3833.8337803173026
DRG03,OUT049,2468.7912635499565
FDG21,OUT013,2449.8886848073203
FDW03,OUT018,1623.4678650735943
NCI55,OUT046,2080.2291259111184
DRC36,OUT019,419.47340466049934
FDH22,OUT017,2088.4128974121736
FDV20,OUT045,2048.0117877672647
NCU41,OUT027,5482.4933802681835
FDN46,OUT027,2827.9129256790343
FDK50,OUT045,2651.3305944110525
NCA05,OUT027,3840.2133707720996
DRH01,OUT018,2767.68962609738
FDT08,OUT018,2410.6647794821365
FDM08,OUT018,3517.4071320544135
FDZ07,OUT035,922.7139350189301
FDS22,OUT017,729.5223206138163
FDV35,OUT027,4101.497240642501
FDI28,OUT010,164.0475555445945
FDW58,OUT027,2873.2827703739476
FDT52,OUT045,4043.0994236679603
FDY34,OUT046,2774.235581995529
FDR10,OUT046,2691.47887554044
FDK57,OUT017,2073.1095887641295
FDR02,OUT027,2912.6582722862886
FDX49,OUT046,3757.066391753558
FDQ20,OUT046,657.8815649285743
DRK23,OUT045,4126.140812133983
NCW06,OUT046,3130.8701675870757
FDR31,OUT017,2428.132611728985
NCE43,OUT013,2811.7942129158887
DRO59,OUT027,1881.723716832026
FDN09,OUT049,3969.2265173916467
FDR11,OUT046,2594.165439905586
FDO57,OUT013,2586.9469988556293
NCX18,OUT017,3162.2936321601983
FDB05,OUT018,3800.7007468318457
FDQ08,OUT018,938.6758671930448
NCG43,OUT035,1459.7459579299853
FDJ56,OUT013,1637.7632087079471
FDA13,OUT010,130.36953952429266
FDO56,OUT017,1956.785944735776
FDB37,OUT018,3748.750080360368
FDZ02,OUT018,1536.6421674738099
FDQ24,OUT046,4084.8549232471
FDM16,OUT013,1190.283987437436
FDU35,OUT049,1616.0089521577338
FDT35,OUT035,2770.9712962243807
NCX30,OUT049,3977.9414111032756
FDG04,OUT017,3154.773316883784
FDI12,OUT035,1380.0587663843364
FDE35,OUT035,924.0906761838797
NCP14,OUT027,2834.8556610568066
NCY53,OUT045,1701.081826719091
FDP49,OUT017,857.0925007951988
FDQ04,OUT017,654.0880190066573
FDM39,OUT035,2937.6603973906776
FDO58,OUT019,392.7135079447496
FDC56,OUT017,2049.8189372773154
NCQ54,OUT046,2923.709984408879
FDV10,OUT027,1254.0197577681226
NCK17,OUT046,658.0627683714357
NCF55,OUT027,1248.3099008412426
FDV33,OUT013,4139.6919306500195
NCH29,OUT019,243.9285520073073
FDA37,OUT027,3101.99315193083
FDH46,OUT018,1617.8579767261683
FDS25,OUT035,1709.4341651391287
FDH04,OUT027,2503.8262066042803
FDX52,OUT046,3173.6258173509796
NCD42,OUT017,593.7817155556127
FDW47,OUT017,2084.315546241345
FDL25,OUT027,2601.852720192423
NCJ06,OUT010,278.94615279684075
FDY09,OUT013,2930.08231932005
FDS40,OUT046,614.4585924170807
FDH41,OUT017,3459.798173621965
FDG38,OUT035,1376.2652441074204
FDU03,OUT027,4842.882631164966
FDV20,OUT046,2064.6074842660587
DRB13,OUT045,3171.625676059841
NCQ30,OUT013,2092.217277938796
NCH06,OUT013,3940.8744882780516
FDU50,OUT018,1795.0076548850514
NCO42,OUT019,359.03910608680667
FDW09,OUT018,1307.5882130533566
FDH04,OUT013,1448.2679627641257
FDC21,OUT045,1655.406510108315
FDL21,OUT049,651.9924754271094
FDM46,OUT010,229.9882730190197
FDT22,OUT019,132.6684912942849
FDB28,OUT035,3158.9170235221895
FDI12,OUT018,1408.624685153335
FDA28,OUT045,2039.8865784672932
FDF59,OUT013,2101.00325221529
FDM45,OUT027,3072.838942495889
FDQ56,OUT017,1338.9622021652863
FDR46,OUT049,2472.6068770785528
FDT01,OUT013,3422.600425376087
FDD16,OUT027,1592.5225483404415
NCU30,OUT010,392.19732777668213
FDM40,OUT010,350.4759940466764
FDI56,OUT035,1432.645331035051
NCS30,OUT013,2108.888775944623
FDU08,OUT017,1615.5143900714788
FDX51,OUT027,5585.190251514581
FDA43,OUT045,3132.129998323617
FDX59,OUT010,130.36953952429266
FDC37,OUT018,1625.698180875989
FDP58,OUT013,3381.6773037184616
NCY42,OUT035,2089.3944007166183
FDF21,OUT018,2998.1310328735126
FDU10,OUT027,1248.6670721485345
DRL47,OUT018,1996.7491570500842
FDA58,OUT018,3629.298004697682
FDJ22,OUT049,3097.3593731866335
FDK50,OUT046,2597.11456275664
FDO38,OUT035,1259.1661253996554
DRF60,OUT035,3979.633651463847
NCZ42,OUT019,577.5382919873705
FDD35,OUT049,1995.2656605497398
FDL25,OUT045,1422.2630664095766
FDJ16,OUT013,923.9820055294508
DRK59,OUT049,3858.878444167997
FDI50,OUT046,3871.4949852787195
NCB19,OUT045,1384.95724231084
DRI37,OUT035,915.4113822290715
FDA14,OUT027,3840.2133707720996
FDC08,OUT018,3501.8511644841496
FDS45,OUT046,1648.3717447738063
FDI21,OUT049,1023.4953215433273
DRJ47,OUT035,2806.9026202423915
DRE37,OUT027,5060.827133105235
FDT55,OUT018,2530.02273332195
NCG42,OUT027,3122.9122421899165
FDA31,OUT049,2854.6940064800933
NCW42,OUT046,3609.7785456170723
FDF50,OUT017,3135.808003968255
FDK56,OUT049,3168.4673404547275
FDX10,OUT035,604.4939126403465
NCK07,OUT027,4287.544232615748
FDZ49,OUT017,3579.708152734259
FDR33,OUT013,1674.1476058409703
FDO44,OUT018,1677.3839387338712
FDA20,OUT046,3171.7386589949388
NCL30,OUT045,2051.316960769096
FDI05,OUT019,143.201388916577
FDQ12,OUT018,3538.2128570521513
FDH47,OUT017,1510.1777369676315
FDH34,OUT018,3006.9677089964807
FDF29,OUT046,2090.339757215984
FDG40,OUT018,592.2082631886162
NCE18,OUT017,3979.612113553877
FDP21,OUT010,501.8556128777667
FDY50,OUT013,1448.152595316083
FDB36,OUT049,2081.0119457168735
NCZ29,OUT049,2063.5485284267934
FDU20,OUT018,1950.3722092680878
FDO56,OUT013,1975.7478326609225
FDW31,OUT049,3174.1174322103866
DRH59,OUT013,1260.5010448705368
NCB30,OUT017,3144.4260273773693
FDK43,OUT027,3108.7978414892427
FDW43,OUT045,3850.307399874119
NCL19,OUT017,2136.7347502073885
FDJ27,OUT046,1612.7193575472866
FDC45,OUT046,2769.634342010971
FDY40,OUT035,756.388219748739
NCM41,OUT035,1411.83079712786
NCK18,OUT019,397.93123759579424
FDP37,OUT049,2068.955386433717
FDA27,OUT027,5980.845440365242
NCX30,OUT035,3983.070962013951
FDR09,OUT017,3918.507064687944
FDG08,OUT027,4559.239205974907
NCU30,OUT013,2673.8562952740263
FDB16,OUT017,1378.658852587271
FDM16,OUT017,1085.84933429403
FDC48,OUT013,1416.1101243548662
NCF18,OUT046,3087.8267063669964
FDU46,OUT018,1406.6226801770636
FDH41,OUT018,3195.459085714906
NCN42,OUT010,358.47763589242584
FDU49,OUT046,1373.9641846993015
FDB20,OUT027,1924.491678616138
FDG50,OUT019,217.6854654876248
FDW20,OUT045,2058.8818944818413
NCO55,OUT049,1668.1658274915524
FDX48,OUT046,2500.1880581202836
FDU48,OUT046,2073.173013805735
FDR48,OUT019,360.8850078166948
FDK27,OUT013,2116.007071933003
FDT35,OUT013,2678.39390788124
FDN12,OUT049,1678.6280633308654
NCE31,OUT019,130.36953952429266
FDL21,OUT017,637.0154842315839
FDV56,OUT017,1661.4471455146695
FDR16,OUT017,3483.7324739205383
NCP41,OUT049,1667.882029958668
FDJ27,OUT013,1635.6883998065473
FDA07,OUT017,2079.448484158294
FDK55,OUT049,1379.8458643772278
FDM33,OUT049,3531.707456946335
FDY46,OUT046,3085.942431616555
FDD36,OUT046,1968.3231558567086
FDB12,OUT027,2820.9425507629494
FDF28,OUT019,292.9484108064009
NCE07,OUT019,309.0869678881406
FDW50,OUT027,4316.16047911117
NCW18,OUT017,3861.2309373794546
NCJ17,OUT019,214.63746878158764
DRZ24,OUT010,275.7633072296229
FDS07,OUT035,1948.0248685602994
NCW05,OUT010,256.37089970218085
FDZ22,OUT018,1375.931401063846
FDK02,OUT046,1971.861667742203
FDZ45,OUT027,5593.190247363358
FDL25,OUT046,1391.5552212615491
FDS08,OUT045,2850.781855155302
NCZ42,OUT027,5989.53247931535
FDX57,OUT035,1551.4575265349456
FDF21,OUT046,3172.038435038625
FDJ56,OUT018,1574.5040611402824
FDX10,OUT013,644.9536294338229
DRG48,OUT035,2433.3488434339033
DRN37,OUT046,2756.5105153709474
NCY41,OUT018,592.3642830212124
FDN28,OUT045,1641.360160747059
FDE34,OUT045,3007.8623741241645
FDR10,OUT045,2738.188708909818
FDC32,OUT017,1424.3855593716844
DRG13,OUT046,2656.8615623205324
FDP59,OUT049,1640.0349681588843
NCT53,OUT010,399.330759908548
FDL57,OUT027,5980.845440365242
FDN32,OUT010,483.2377364620541
FDK09,OUT018,3465.9858040906156
FDA52,OUT010,428.01159032848796
FDC57,OUT049,3090.44173048392
FDI09,OUT035,3891.6103788562204
NCB07,OUT046,3090.052066591015
FDP26,OUT035,1638.3248160333983
FDP40,OUT027,2991.1360041617404
FDL15,OUT013,2444.761365533338
FDV07,OUT046,1729.6310313607164
FDS03,OUT017,1022.650869818498
FDE50,OUT049,3121.3726188083133
FDQ15,OUT017,1253.4711246990419
FDQ33,OUT010,358.5857891272815
FDT22,OUT013,923.0828407318654
DRO35,OUT035,1928.3956961535475
FDJ41,OUT049,4258.956376315571
FDQ27,OUT035,1648.9240727595313
FDC26,OUT017,1780.8515088280058
NCF43,OUT027,3134.089290540597
NCR50,OUT035,2550.6918433913215
FDE39,OUT018,1970.8321672565569
FDN49,OUT027,1253.3861551152422
DRG11,OUT035,1659.9437546626827
NCA18,OUT049,1942.8064893328158
FDM36,OUT018,2794.0639062863406
FDW32,OUT017,1357.3827036440166
NCQ18,OUT010,241.3626101691283
FDX14,OUT027,1660.6771402452762
FDD46,OUT017,2414.265413033403
FDI34,OUT019,565.1196703127821
NCJ17,OUT035,1381.7462149809767
FDB52,OUT035,4154.288205675421
FDV55,OUT018,2401.873404535997
FDC57,OUT046,3079.818421006299
FDB29,OUT046,1943.1945072140109
NCO43,OUT035,1627.8109739163567
FDG44,OUT045,817.7867611362349
FDJ34,OUT045,2039.4850606060866
FDH40,OUT049,1343.3460502272035
NCD07,OUT027,2991.1360041617404
FDB41,OUT017,729.2536922258238
FDH47,OUT018,1489.7127686138285
DRK37,OUT035,3149.9968661200874
FDM25,OUT019,421.1555801148383
NCX06,OUT045,3131.2756462795164
NCS05,OUT017,2126.4166759080385
FDS39,OUT045,2084.319323408031
FDC47,OUT027,5980.845440365242
FDG20,OUT013,2856.46724112425
DRL23,OUT017,1651.4657948604079
FDY33,OUT013,2560.4088606634546
NCH18,OUT045,3964.016213628212
FDX47,OUT035,2475.9420274291297
NCB06,OUT045,2602.882042498157
FDP36,OUT049,747.1967856008611
FDW44,OUT018,2817.1377149749383
NCU41,OUT018,2909.2779802453642
NCS17,OUT046,1526.3123906093304
FDD46,OUT035,2458.5944473663176
FDE45,OUT017,2882.3348040226742
FDI09,OUT017,3833.8352064703927
NCJ54,OUT010,575.8549972961946
NCA29,OUT018,2854.4446497162608
NCN41,OUT027,3077.6194948858815
FDY34,OUT035,2773.289115204026
NCG55,OUT035,1934.0867490942646
DRM49,OUT046,698.830895371443
NCB42,OUT049,1965.5571790919764
FDE58,OUT045,1930.7949395287317
DRJ25,OUT013,767.9867608554553
FDS47,OUT010,208.217683880156
FDY21,OUT049,3176.5038507973536
NCI54,OUT013,1738.0067746769546
FDO24,OUT017,2514.0648432865846
FDY43,OUT035,2813.121151293638
FDF35,OUT018,1626.9287688898505
NCP29,OUT019,135.34594309946442
FDN28,OUT027,2820.9425507629494
FDJ50,OUT018,767.3570348804226
FDQ14,OUT027,3864.3009322111793
FDC37,OUT035,1657.0433567924404
FDN08,OUT046,1971.5460775837591
FDD04,OUT035,2080.1187278058956
FDW34,OUT018,3660.702388730366
FDP04,OUT017,1003.2486656702683
NCG07,OUT017,3122.428285983845
NCN14,OUT018,2925.282161394225
FDJ16,OUT045,866.9915790267212
NCM42,OUT045,1669.9762445308274
NCF19,OUT046,752.0187155493778
FDY21,OUT018,2996.4088929614954
FDY19,OUT035,1932.6297336439643
FDV09,OUT045,2472.9795314564526
FDA28,OUT013,2124.962871518558
FDC38,OUT018,2012.1966757052155
FDL28,OUT045,3833.5199014317395
NCH43,OUT049,3469.7825319267913
NCN53,OUT045,605.7124399148653
NCW05,OUT017,1660.9265953630354
NCO30,OUT018,2933.4085449797376
FDT04,OUT019,130.36953952429266
FDB27,OUT018,3001.9774518796553
NCK07,OUT013,2760.015105816074
NCA53,OUT013,760.8175531116755
FDB33,OUT018,2618.855556404244
FDU37,OUT017,1277.5541016211007
FDR13,OUT035,1932.9909762957657
FDE45,OUT049,2905.9678792661666
FDV37,OUT017,3133.1863683815627
FDX44,OUT019,230.0053147907677
NCL06,OUT017,4018.387784651576
FDJ28,OUT045,3153.2604332820065
FDX55,OUT049,3516.071000515797
NCK17,OUT018,633.4136411556101
FDH52,OUT035,958.9885526727762
FDN13,OUT027,2820.9425507629494
FDK44,OUT018,2750.1977894855586
FDU16,OUT046,1323.6597956388948
FDZ07,OUT017,906.8579043484207
NCN06,OUT027,4316.16047911117
FDH02,OUT010,218.4246475053651
NCW18,OUT045,3874.7289098689735
FDH57,OUT013,2112.7020417607673
FDV35,OUT045,2489.171683689849
NCU29,OUT013,2468.0138535130977
NCP02,OUT046,873.0838051203183
FDN44,OUT013,2636.442839911193
FDX03,OUT018,674.3595607293707
FDR11,OUT010,389.85090491323746
FDA36,OUT046,3219.037852874993
FDP58,OUT027,5986.6055751462745
FDH31,OUT045,1563.192609191192
FDH34,OUT035,3149.4417678196537
FDS13,OUT035,4141.392110642669
FDT01,OUT018,3291.6013339803085
